timecard_entry_id,employee_id,work_date,org_path,home_org_path,job_code,clock_in,clock_out,worked_hours,paycode,scheduled_shift_id
T913091,E100250,2026-01-02,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,RN,2026-01-02 06:50:00,2026-01-02 18:50:00,12.0,REG,S513773
T913092,E100214,2026-01-02,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,RN,2026-01-02 14:00:00,2026-01-03 01:45:00,11.75,REG,S513775
T913093,E100247,2026-01-02,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,RN,2026-01-02 14:00:00,2026-01-03 01:59:00,11.98,REG,S513776
T913094,E100229,2026-01-02,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,PCT,2026-01-02 13:51:00,2026-01-03 02:00:00,12.15,OT,S513777
T913095,E100228,2026-01-02,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,PCT,2026-01-02 14:22:00,2026-01-03 01:59:00,11.62,REG,S513778
T913096,E100258,2026-01-02,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,PCT,2026-01-02 14:08:00,2026-01-03 01:51:00,11.72,REG,S513779
T913097,E100269,2026-01-02,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,PCT,2026-01-02 14:14:00,2026-01-03 02:11:00,11.95,REG,S513780
T913098,E100246,2026-01-02,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,PCT,2026-01-02 14:03:00,2026-01-03 02:01:00,11.97,REG,S513781
T913099,E100245,2026-01-02,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,PCT,2026-01-02 14:06:00,2026-01-03 01:49:00,11.72,REG,S513782
T913100,E100251,2026-01-02,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,RN,2026-01-02 14:05:00,2026-01-03 02:01:00,11.93,REG,S513783
T913101,E100213,2026-01-02,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,PCT,2026-01-02 14:05:00,2026-01-03 01:51:00,11.77,REG,S513784
T913102,E100210,2026-01-02,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,RN,2026-01-02 14:07:00,2026-01-03 01:40:00,11.55,REG,S513785
T913103,E100252,2026-01-02,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,RN,2026-01-02 14:08:00,2026-01-03 02:00:00,11.87,REG,S513786
T913104,E100264,2026-01-02,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,PCT,2026-01-02 14:02:00,2026-01-03 02:04:00,12.03,OT,S513787
T913105,E100238,2026-01-02,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,PCT,2026-01-02 13:56:00,2026-01-03 02:07:00,12.18,OT,S513788
T913106,E100270,2026-01-02,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,RN,2026-01-02 14:06:00,2026-01-03 01:54:00,11.8,REG,S513789
T913107,E100241,2026-01-02,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,PCT,2026-01-02 13:53:00,2026-01-03 01:43:00,11.83,REG,S513790
T913108,E100256,2026-01-02,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,RN,2026-01-02 22:12:00,2026-01-03 09:54:00,11.7,CALL,S513792
T913109,E100210,2026-01-02,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,RN,2026-01-02 22:07:00,2026-01-03 09:46:00,11.65,OT,S513793
T913110,E100252,2026-01-02,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,RN,2026-01-02 22:03:00,2026-01-03 10:01:00,11.97,REG,S513794
T913111,E100267,2026-01-02,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,RN,2026-01-02 22:01:00,2026-01-03 09:58:00,11.95,CALL,S513795
T913112,E100275,2026-01-02,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,PCT,2026-01-02 21:58:00,2026-01-03 09:54:00,11.93,REG,S513796
T913113,E100243,2026-01-02,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,PCT,2026-01-02 21:57:00,2026-01-03 10:00:00,12.05,OT,S513797
T913114,E100253,2026-01-02,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,PCT,2026-01-02 21:54:00,2026-01-03 09:54:00,12.0,OT,S513798
T913115,E100278,2026-01-02,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,PCT,2026-01-02 22:16:00,2026-01-03 09:44:00,11.47,REG,S513799
T913116,E100215,2026-01-02,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,RN,2026-01-02 21:57:00,2026-01-03 09:56:00,11.98,REG,S513800
T913117,E100240,2026-01-02,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,RN,2026-01-02 22:00:00,2026-01-03 09:53:00,11.88,REG,S513801
T913118,E100302,2026-01-02,HHS/TX/FacilityB/EVS,HHS/TX/FacilityB/EVS,LEAD,2026-01-02 06:01:00,2026-01-02 13:45:00,7.73,REG,S513802
T913119,E100304,2026-01-02,HHS/TX/FacilityB/EVS,HHS/TX/FacilityB/EVS,EVS,2026-01-02 06:14:00,2026-01-02 14:06:00,7.87,OT,S513803
T913120,E100293,2026-01-02,HHS/TX/FacilityB/EVS,HHS/TX/FacilityB/EVS,LEAD,2026-01-02 06:01:00,2026-01-02 13:54:00,7.88,REG,S513804
T913121,E100329,2026-01-02,HHS/TX/FacilityB/EVS,HHS/TX/FacilityB/EVS,LEAD,2026-01-02 05:58:00,2026-01-02 14:04:00,8.1,REG,S513805
T913122,E100285,2026-01-02,HHS/TX/FacilityB/EVS,HHS/TX/FacilityB/EVS,LEAD,2026-01-02 06:03:00,2026-01-02 13:51:00,7.8,REG,S513806
T913123,E100286,2026-01-02,HHS/TX/FacilityB/EVS,HHS/TX/FacilityB/EVS,LEAD,2026-01-02 06:04:00,2026-01-02 14:02:00,7.97,REG,S513807
T913124,E100331,2026-01-02,HHS/TX/FacilityB/EVS,HHS/TX/FacilityB/EVS,EVS,2026-01-02 06:08:00,2026-01-02 13:55:00,7.78,REG,S513808
T913125,E100282,2026-01-02,HHS/TX/FacilityB/EVS,HHS/TX/FacilityB/EVS,LEAD,2026-01-02 05:53:00,2026-01-02 13:56:00,8.05,REG,S513809
T913126,E100340,2026-01-02,HHS/TX/FacilityB/EVS,HHS/TX/FacilityB/EVS,EVS,2026-01-02 15:08:00,2026-01-02 22:58:00,7.83,REG,S513810
T913127,E100291,2026-01-02,HHS/TX/FacilityB/EVS,HHS/TX/FacilityB/EVS,LEAD,2026-01-02 15:03:00,2026-01-02 23:11:00,8.13,REG,S513811
T913128,E100318,2026-01-02,HHS/TX/FacilityB/EVS,HHS/TX/FacilityB/EVS,EVS,2026-01-02 14:54:00,2026-01-02 22:55:00,8.02,REG,S513812
T913129,E100347,2026-01-02,HHS/TX/FacilityB/EVS,HHS/TX/FacilityB/EVS,LEAD,2026-01-02 14:57:00,2026-01-02 23:03:00,8.1,REG,S513813
T913130,E100329,2026-01-02,HHS/TX/FacilityB/EVS,HHS/TX/FacilityB/EVS,LEAD,2026-01-02 15:06:00,2026-01-02 22:41:00,7.58,REG,S513814
T913131,E100287,2026-01-02,HHS/TX/FacilityB/EVS,HHS/TX/FacilityB/EVS,EVS,2026-01-02 15:00:00,2026-01-02 23:00:00,8.0,REG,S513815
T913132,E100308,2026-01-02,HHS/TX/FacilityB/EVS,HHS/TX/FacilityB/EVS,LEAD,2026-01-02 21:56:00,2026-01-03 05:57:00,8.02,REG,S513816
T913133,E100330,2026-01-02,HHS/TX/FacilityB/EVS,HHS/TX/FacilityB/EVS,EVS,2026-01-02 22:02:00,2026-01-03 05:53:00,7.85,REG,S513817
T913134,E100319,2026-01-02,HHS/TX/FacilityB/EVS,HHS/TX/FacilityB/EVS,LEAD,2026-01-02 22:08:00,2026-01-03 05:49:00,7.68,REG,S513818
T913135,E100039,2026-01-03,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,RN,2026-01-03 07:04:00,2026-01-03 18:58:00,11.9,REG,S513819
T913136,E100001,2026-01-03,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,RN,2026-01-03 07:06:00,2026-01-03 19:00:00,11.9,REG,S513820
T913137,E100038,2026-01-03,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,PCT,2026-01-03 06:58:00,2026-01-03 19:02:00,12.07,OT,S513821
T913138,E100045,2026-01-03,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,RN,2026-01-03 06:57:00,2026-01-03 18:48:00,11.85,REG,S513822
T913139,E100012,2026-01-03,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,PCT,2026-01-03 07:05:00,2026-01-03 19:09:00,12.07,OT,S513823
T913140,E100010,2026-01-03,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,RN,2026-01-03 07:04:00,2026-01-03 18:46:00,11.7,REG,S513824
T913141,E100066,2026-01-03,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,PCT,2026-01-03 06:58:00,2026-01-03 19:02:00,12.07,OT,S513825
T913142,E100034,2026-01-03,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,RN,2026-01-03 07:01:00,2026-01-03 18:50:00,11.82,REG,S513826
T913143,E100014,2026-01-03,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,PCT,2026-01-03 07:01:00,2026-01-03 19:03:00,12.03,OT,S513827
T913144,E100061,2026-01-03,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,RN,2026-01-03 07:04:00,2026-01-03 18:51:00,11.78,REG,S513828
T913145,E100041,2026-01-03,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,PCT,2026-01-03 07:05:00,2026-01-03 18:57:00,11.87,OT,S513829
T913146,E100026,2026-01-03,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,RN,2026-01-03 06:45:00,2026-01-03 19:03:00,12.3,OT,S513830
T913147,E100067,2026-01-03,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,RN,2026-01-03 07:01:00,2026-01-03 19:07:00,12.1,OT,S513831
T913148,E100027,2026-01-03,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,RN,2026-01-03 07:05:00,2026-01-03 18:48:00,11.72,REG,S513832
T913149,E100062,2026-01-03,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,RN,2026-01-03 07:09:00,2026-01-03 18:54:00,11.75,REG,S513833
T913150,E100052,2026-01-03,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,PCT,2026-01-03 06:54:00,2026-01-03 18:56:00,12.03,OT,S513834
T913151,E100047,2026-01-03,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,PCT,2026-01-03 07:02:00,2026-01-03 18:57:00,11.92,REG,S513835
T913152,E100051,2026-01-03,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,PCT,2026-01-03 06:59:00,2026-01-03 18:49:00,11.83,REG,S513836
T913153,E100013,2026-01-03,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,RN,2026-01-03 07:10:00,2026-01-03 18:50:00,11.67,REG,S513837
T913154,E100055,2026-01-03,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,RN,2026-01-03 07:09:00,2026-01-03 18:39:00,11.5,REG,S513838
T913155,E100056,2026-01-03,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,RN,2026-01-03 07:11:00,2026-01-03 19:09:00,11.97,REG,S513839
T913156,E100015,2026-01-03,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,PCT,2026-01-03 07:04:00,2026-01-03 18:52:00,11.8,REG,S513840
T913157,E100065,2026-01-03,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,PCT,2026-01-03 07:00:00,2026-01-03 18:51:00,11.85,CALL,S513841
T913158,E100067,2026-01-03,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,RN,2026-01-03 14:55:00,2026-01-04 02:56:00,12.02,OT,S513844
T913159,E100025,2026-01-03,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,PCT,2026-01-03 15:01:00,2026-01-04 02:56:00,11.92,REG,S513845
T913160,E100010,2026-01-03,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,RN,2026-01-03 14:58:00,2026-01-04 02:47:00,11.82,REG,S513846
T913161,E100001,2026-01-03,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,RN,2026-01-03 14:58:00,2026-01-04 02:59:00,12.02,OT,S513847
T913162,E100054,2026-01-03,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,RN,2026-01-03 15:02:00,2026-01-04 02:52:00,11.83,REG,S513848
T913163,E100012,2026-01-03,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,PCT,2026-01-03 15:00:00,2026-01-04 02:50:00,11.83,REG,S513849
T913164,E100057,2026-01-03,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,RN,2026-01-03 15:05:00,2026-01-04 02:48:00,11.72,OT,S513850
T913165,E100049,2026-01-03,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,RN,2026-01-03 15:11:00,2026-01-04 03:00:00,11.82,REG,S513851
T913166,E100044,2026-01-03,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,RN,2026-01-03 15:05:00,2026-01-04 02:44:00,11.65,REG,S513852
T913167,E100031,2026-01-03,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,RN,2026-01-03 15:16:00,2026-01-04 03:00:00,11.73,REG,S513853
T913168,E100018,2026-01-03,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,RN,2026-01-03 14:55:00,2026-01-04 03:01:00,12.1,OT,S513854
T913169,E100036,2026-01-03,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,PCT,2026-01-03 14:56:00,2026-01-04 03:00:00,12.07,OT,S513855
T913170,E100052,2026-01-03,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,PCT,2026-01-03 14:51:00,2026-01-04 03:03:00,12.2,OT,S513856
T913171,E100029,2026-01-03,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,RN,2026-01-03 14:55:00,2026-01-04 03:08:00,12.22,OT,S513857
T913172,E100017,2026-01-03,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,RN,2026-01-03 15:06:00,2026-01-04 03:08:00,12.03,OT,S513858
T913173,E100013,2026-01-03,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,RN,2026-01-03 15:03:00,2026-01-04 02:55:00,11.87,REG,S513859
T913174,E100059,2026-01-03,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,PCT,2026-01-03 15:09:00,2026-01-04 03:14:00,12.08,OT,S513860
T913175,E100046,2026-01-03,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,PCT,2026-01-03 14:57:00,2026-01-04 02:58:00,12.02,OT,S513861
T913176,E100014,2026-01-03,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,PCT,2026-01-03 23:01:00,2026-01-04 10:54:00,11.88,REG,S513863
T913177,E100047,2026-01-03,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,PCT,2026-01-03 23:03:00,2026-01-04 10:36:00,11.55,REG,S513864
T913178,E100062,2026-01-03,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,RN,2026-01-03 23:00:00,2026-01-04 10:47:00,11.78,REG,S513865
T913179,E100022,2026-01-03,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,RN,2026-01-03 22:57:00,2026-01-04 11:02:00,12.08,OT,S513866
T913180,E100020,2026-01-03,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,PCT,2026-01-03 22:59:00,2026-01-04 10:46:00,11.78,REG,S513867
T913181,E100008,2026-01-03,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,PCT,2026-01-03 23:09:00,2026-01-04 10:44:00,11.58,REG,S513868
T913182,E100038,2026-01-03,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,PCT,2026-01-03 22:58:00,2026-01-04 10:48:00,11.83,REG,S513869
T913183,E100052,2026-01-03,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,PCT,2026-01-03 23:01:00,2026-01-04 10:57:00,11.93,REG,S513870
T913184,E100041,2026-01-03,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,PCT,2026-01-03 23:08:00,2026-01-04 10:43:00,11.58,REG,S513871
T913185,E100027,2026-01-03,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,RN,2026-01-03 23:04:00,2026-01-04 10:46:00,11.7,REG,S513872
T913186,E100125,2026-01-03,HHS/TX/FacilityA/EVS,HHS/TX/FacilityA/EVS,LEAD,2026-01-03 06:51:00,2026-01-03 14:53:00,8.03,REG,S513874
T913187,E100131,2026-01-03,HHS/TX/FacilityA/EVS,HHS/TX/FacilityA/EVS,EVS,2026-01-03 07:10:00,2026-01-03 15:04:00,7.9,REG,S513875
T913188,E100102,2026-01-03,HHS/TX/FacilityA/EVS,HHS/TX/FacilityA/EVS,EVS,2026-01-03 07:07:00,2026-01-03 14:53:00,7.77,REG,S513876
T913189,E100124,2026-01-03,HHS/TX/FacilityA/EVS,HHS/TX/FacilityA/EVS,EVS,2026-01-03 06:57:00,2026-01-03 14:57:00,8.0,OT,S513877
T913190,E100115,2026-01-03,HHS/TX/FacilityA/EVS,HHS/TX/FacilityA/EVS,LEAD,2026-01-03 07:14:00,2026-01-03 14:50:00,7.6,REG,S513878
T913191,E100116,2026-01-03,HHS/TX/FacilityA/EVS,HHS/TX/FacilityA/EVS,EVS,2026-01-03 07:00:00,2026-01-03 14:52:00,7.87,REG,S513879
T913192,E100126,2026-01-03,HHS/TX/FacilityA/EVS,HHS/TX/FacilityA/EVS,EVS,2026-01-03 07:03:00,2026-01-03 14:51:00,7.8,REG,S513880
T913193,E100096,2026-01-03,HHS/TX/FacilityA/EVS,HHS/TX/FacilityA/EVS,EVS,2026-01-03 07:06:00,2026-01-03 15:06:00,8.0,REG,S513881
T913194,E100092,2026-01-03,HHS/TX/FacilityA/EVS,HHS/TX/FacilityA/EVS,LEAD,2026-01-03 15:05:00,2026-01-03 23:06:00,8.02,REG,S513882
T913195,E100115,2026-01-03,HHS/TX/FacilityA/EVS,HHS/TX/FacilityA/EVS,LEAD,2026-01-03 15:08:00,2026-01-03 23:08:00,8.0,REG,S513883
T913196,E100126,2026-01-03,HHS/TX/FacilityA/EVS,HHS/TX/FacilityA/EVS,EVS,2026-01-03 14:55:00,2026-01-03 23:01:00,8.1,REG,S513884
T913197,E100122,2026-01-03,HHS/TX/FacilityA/EVS,HHS/TX/FacilityA/EVS,LEAD,2026-01-03 15:02:00,2026-01-03 23:01:00,7.98,REG,S513885
T913198,E100100,2026-01-03,HHS/TX/FacilityA/EVS,HHS/TX/FacilityA/EVS,EVS,2026-01-03 14:59:00,2026-01-03 22:52:00,7.88,REG,S513886
T913199,E100113,2026-01-03,HHS/TX/FacilityA/EVS,HHS/TX/FacilityA/EVS,EVS,2026-01-03 15:09:00,2026-01-03 22:56:00,7.78,REG,S513887
T913200,E100123,2026-01-03,HHS/TX/FacilityA/EVS,HHS/TX/FacilityA/EVS,LEAD,2026-01-03 21:57:00,2026-01-04 06:03:00,8.1,REG,S513888
T913201,E100117,2026-01-03,HHS/TX/FacilityA/EVS,HHS/TX/FacilityA/EVS,LEAD,2026-01-03 22:15:00,2026-01-04 05:48:00,7.55,REG,S513889
T913202,E100075,2026-01-03,HHS/TX/FacilityA/EVS,HHS/TX/FacilityA/EVS,EVS,2026-01-03 21:55:00,2026-01-04 05:58:00,8.05,REG,S513890
T913203,E100193,2026-01-03,HHS/TX/FacilityA/HR,HHS/TX/FacilityA/HR,RECR,2026-01-03 07:03:00,2026-01-03 14:57:00,7.9,REG,S513891
T913204,E100154,2026-01-03,HHS/TX/FacilityA/HR,HHS/TX/FacilityA/HR,HRBP,2026-01-03 07:01:00,2026-01-03 15:03:00,8.03,REG,S513892
T913205,E100140,2026-01-03,HHS/TX/FacilityA/HR,HHS/TX/FacilityA/HR,HRBP,2026-01-03 14:11:00,2026-01-03 21:59:00,7.8,REG,S513893
T913206,E100147,2026-01-03,HHS/TX/FacilityA/HR,HHS/TX/FacilityA/HR,HRBP,2026-01-03 23:05:00,2026-01-04 06:48:00,7.72,REG,S513894
T913207,E100278,2026-01-03,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,PCT,2026-01-03 07:01:00,2026-01-03 18:49:00,11.8,REG,S513895
T913208,E100228,2026-01-03,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,PCT,2026-01-03 07:06:00,2026-01-03 19:03:00,11.95,REG,S513896
T913209,E100267,2026-01-03,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,RN,2026-01-03 07:00:00,2026-01-03 18:59:00,11.98,REG,S513897
T913210,E100213,2026-01-03,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,PCT,2026-01-03 07:00:00,2026-01-03 19:09:00,12.15,OT,S513898
T913211,E100215,2026-01-03,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,RN,2026-01-03 07:07:00,2026-01-03 18:56:00,11.82,REG,S513899
T913212,E100237,2026-01-03,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,PCT,2026-01-03 07:01:00,2026-01-03 18:49:00,11.8,REG,S513900
T913213,E100270,2026-01-03,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,RN,2026-01-03 07:09:00,2026-01-03 19:10:00,12.02,OT,S513901
T913214,E100239,2026-01-03,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,PCT,2026-01-03 07:05:00,2026-01-03 18:45:00,11.67,REG,S513902
T913215,E100242,2026-01-03,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,RN,2026-01-03 07:00:00,2026-01-03 18:58:00,11.97,REG,S513903
T913216,E100219,2026-01-03,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,PCT,2026-01-03 07:01:00,2026-01-03 19:00:00,11.98,REG,S513904
T913217,E100224,2026-01-03,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,RN,2026-01-03 07:13:00,2026-01-03 19:16:00,12.05,OT,S513905
T913218,E100257,2026-01-03,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,RN,2026-01-03 07:03:00,2026-01-03 19:00:00,11.95,REG,S513906
T913219,E100276,2026-01-03,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,PCT,2026-01-03 07:04:00,2026-01-03 19:06:00,12.03,OT,S513907
T913220,E100225,2026-01-03,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,RN,2026-01-03 07:08:00,2026-01-03 18:42:00,11.57,REG,S513908
T913221,E100245,2026-01-03,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,PCT,2026-01-03 07:00:00,2026-01-03 18:58:00,11.97,REG,S513909
T913222,E100241,2026-01-03,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,PCT,2026-01-03 07:03:00,2026-01-03 18:59:00,11.93,REG,S513910
T913223,E100279,2026-01-03,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,RN,2026-01-03 06:59:00,2026-01-03 19:02:00,12.05,OT,S513911
T913224,E100236,2026-01-03,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,RN,2026-01-03 07:02:00,2026-01-03 18:49:00,11.78,REG,S513912
T913225,E100211,2026-01-03,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,PCT,2026-01-03 06:56:00,2026-01-03 19:00:00,12.07,OT,S513913
T913226,E100221,2026-01-03,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,RN,2026-01-03 07:04:00,2026-01-03 19:02:00,11.97,REG,S513914
T913227,E100261,2026-01-03,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,RN,2026-01-03 07:12:00,2026-01-03 18:56:00,11.73,REG,S513915
T913228,E100265,2026-01-03,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,RN,2026-01-03 07:06:00,2026-01-03 18:55:00,11.82,REG,S513916
T913229,E100266,2026-01-03,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,RN,2026-01-03 14:01:00,2026-01-04 02:01:00,12.0,REG,S513919
T913230,E100264,2026-01-03,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,PCT,2026-01-03 14:04:00,2026-01-04 02:00:00,11.93,REG,S513920
T913231,E100226,2026-01-03,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,RN,2026-01-03 14:02:00,2026-01-04 01:55:00,11.88,REG,S513921
T913232,E100223,2026-01-03,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,RN,2026-01-03 14:15:00,2026-01-04 01:51:00,11.6,REG,S513922
T913233,E100268,2026-01-03,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,RN,2026-01-03 14:14:00,2026-01-04 02:06:00,11.87,REG,S513923
T913234,E100256,2026-01-03,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,RN,2026-01-03 14:01:00,2026-01-04 02:11:00,12.17,OT,S513924
T913235,E100225,2026-01-03,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,RN,2026-01-03 13:58:00,2026-01-04 02:05:00,12.12,OT,S513925
T913236,E100245,2026-01-03,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,PCT,2026-01-03 14:03:00,2026-01-04 02:00:00,11.95,REG,S513926
T913237,E100250,2026-01-03,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,RN,2026-01-03 14:01:00,2026-01-04 01:55:00,11.9,REG,S513927
T913238,E100214,2026-01-03,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,RN,2026-01-03 13:59:00,2026-01-04 02:05:00,12.1,OT,S513928
T913239,E100274,2026-01-03,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,RN,2026-01-03 13:58:00,2026-01-04 02:14:00,12.27,OT,S513929
T913240,E100222,2026-01-03,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,RN,2026-01-03 13:52:00,2026-01-04 01:46:00,11.9,REG,S513930
T913241,E100262,2026-01-03,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,RN,2026-01-03 14:08:00,2026-01-04 01:57:00,11.82,REG,S513931
T913242,E100242,2026-01-03,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,RN,2026-01-03 14:14:00,2026-01-04 01:50:00,11.6,REG,S513932
